"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2023-01-02 23:00:00","2023-01-03 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1625250,1625250,0,643599,0.39599999785423
"2023-01-03 00:00:00","2023-01-03 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1539750,1539750,0,609741,0.39599999785423
"2023-01-03 01:00:00","2023-01-03 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1637000,1637000,0,648252,0.39599999785423
"2023-01-03 02:00:00","2023-01-03 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1604000,1604000,0,635184,0.39599999785423
"2023-01-03 03:00:00","2023-01-03 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1626250,1626250,0,643995,0.39599999785423
"2023-01-03 04:00:00","2023-01-03 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1746000,1746000,0,691416,0.39599999785423
"2023-01-03 05:00:00","2023-01-03 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1898250,1898250,0,751707,0.39599999785423
"2023-01-03 06:00:00","2023-01-03 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2344250,2344250,0,928323,0.39599999785423
"2023-01-03 07:00:00","2023-01-03 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2749500,2749500,0,1088802,0.39599999785423
"2023-01-03 08:00:00","2023-01-03 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2484500,2484500,0,983862,0.39599999785423
"2023-01-03 09:00:00","2023-01-03 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2487000,2487000,0,984852,0.39599999785423
"2023-01-03 10:00:00","2023-01-03 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2555250,2555250,0,1011879,0.39599999785423
"2023-01-03 11:00:00","2023-01-03 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2572750,2572750,0,1018809,0.39599999785423
"2023-01-03 12:00:00","2023-01-03 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2495500,2495500,0,988218,0.39599999785423
"2023-01-03 13:00:00","2023-01-03 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2405750,2405750,0,952677,0.39599999785423
"2023-01-03 14:00:00","2023-01-03 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2470750,2470750,0,978417,0.39599999785423
"2023-01-03 15:00:00","2023-01-03 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2480250,2480250,0,982179,0.39599999785423
"2023-01-03 16:00:00","2023-01-03 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2441000,2441000,0,966636,0.39599999785423
"2023-01-03 17:00:00","2023-01-03 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2307000,2307000,0,913572,0.39599999785423
"2023-01-03 18:00:00","2023-01-03 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2243250,2243250,0,888327,0.39599999785423
"2023-01-03 19:00:00","2023-01-03 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2003500,2003500,0,793386,0.39599999785423
"2023-01-03 20:00:00","2023-01-03 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1461500,1461500,0,578754,0.39599999785423
"2023-01-03 21:00:00","2023-01-03 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1446750,1446750,0,572913,0.39599999785423
"2023-01-03 22:00:00","2023-01-03 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1364250,1364250,0,540243,0.39599999785423
"2023-01-03 23:00:00","2023-01-04 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1032750,1032750,0,408969,0.39599999785423
"2023-01-04 00:00:00","2023-01-04 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,930000,930000,0,368280,0.39599999785423
"2023-01-04 01:00:00","2023-01-04 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,909250,909250,0,360063,0.39599999785423
"2023-01-04 02:00:00","2023-01-04 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,915500,915500,0,362538,0.39599999785423
"2023-01-04 03:00:00","2023-01-04 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,903250,903250,0,357687,0.39599999785423
"2023-01-04 04:00:00","2023-01-04 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,914000,914000,0,361944,0.39599999785423
"2023-01-04 05:00:00","2023-01-04 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,957500,957500,0,379170,0.39599999785423
"2023-01-04 06:00:00","2023-01-04 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1158500,1158500,0,458766,0.39599999785423
"2023-01-04 07:00:00","2023-01-04 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1258750,1258750,0,498465,0.39599999785423
"2023-01-04 08:00:00","2023-01-04 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1284750,1284750,0,508761,0.39599999785423
"2023-01-04 09:00:00","2023-01-04 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1240250,1240250,0,491139,0.39599999785423
"2023-01-04 10:00:00","2023-01-04 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1180500,1180500,0,467478,0.39599999785423
"2023-01-04 11:00:00","2023-01-04 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1086500,1086500,0,430254,0.39599999785423
"2023-01-04 12:00:00","2023-01-04 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1110000,1110000,0,439560,0.39599999785423
"2023-01-04 13:00:00","2023-01-04 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1185750,1185750,0,469557,0.39599999785423
"2023-01-04 14:00:00","2023-01-04 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1342250,1342250,0,531531,0.39599999785423
"2023-01-04 15:00:00","2023-01-04 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1369250,1369250,0,542223,0.39599999785423
"2023-01-04 16:00:00","2023-01-04 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1507000,1507000,0,596772,0.39599999785423
"2023-01-04 17:00:00","2023-01-04 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1358250,1358250,0,537867,0.39599999785423
"2023-01-04 18:00:00","2023-01-04 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1312500,1312500,0,519750,0.39599999785423
"2023-01-04 19:00:00","2023-01-04 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1073500,1073500,0,425106,0.39599999785423
"2023-01-04 20:00:00","2023-01-04 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,934750,934750,0,370161,0.39599999785423
"2023-01-04 21:00:00","2023-01-04 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,983250,983250,0,389367,0.39599999785423
"2023-01-04 22:00:00","2023-01-04 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1106500,1106500,0,438174,0.39599999785423
"2023-01-04 23:00:00","2023-01-05 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1129000,1129000,0,447084,0.39599999785423
"2023-01-05 00:00:00","2023-01-05 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1165250,1165250,0,461439,0.39599999785423
"2023-01-05 01:00:00","2023-01-05 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1201000,1201000,0,475596,0.39599999785423
"2023-01-05 02:00:00","2023-01-05 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1155750,1155750,0,457677,0.39599999785423
"2023-01-05 03:00:00","2023-01-05 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1221500,1221500,0,483714,0.39599999785423
"2023-01-05 04:00:00","2023-01-05 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1351250,1351250,0,535095,0.39599999785423
"2023-01-05 05:00:00","2023-01-05 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1477750,1477750,0,585189,0.39599999785423
"2023-01-05 06:00:00","2023-01-05 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1923000,1923000,0,761508,0.39599999785423
"2023-01-05 07:00:00","2023-01-05 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2500500,2500500,0,990198,0.39599999785423
"2023-01-05 08:00:00","2023-01-05 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2792250,2792250,0,1105731,0.39599999785423
"2023-01-05 09:00:00","2023-01-05 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2924500,2924500,0,1158102,0.39599999785423
"2023-01-05 10:00:00","2023-01-05 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2890000,2890000,0,1144440,0.39599999785423
"2023-01-05 11:00:00","2023-01-05 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2794000,2794000,0,1106424,0.39599999785423
"2023-01-05 12:00:00","2023-01-05 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2755750,2755750,0,1091277,0.39599999785423
"2023-01-05 13:00:00","2023-01-05 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2915000,2915000,0,1154340,0.39599999785423
"2023-01-05 14:00:00","2023-01-05 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3154250,3154250,0,1249083,0.39599999785423
"2023-01-05 15:00:00","2023-01-05 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3543000,3543000,0,1403028,0.39599999785423
"2023-01-05 16:00:00","2023-01-05 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3650500,3650500,0,1445598,0.39599999785423
"2023-01-05 17:00:00","2023-01-05 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3661000,3661000,0,1449756,0.39599999785423
"2023-01-05 18:00:00","2023-01-05 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3338750,3338750,0,1322145,0.39599999785423
"2023-01-05 19:00:00","2023-01-05 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2976250,2976250,0,1178595,0.39599999785423
"2023-01-05 20:00:00","2023-01-05 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2098250,2098250,0,830907,0.39599999785423
"2023-01-05 21:00:00","2023-01-05 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1816250,1816250,0,719235,0.39599999785423
"2023-01-05 22:00:00","2023-01-05 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1692500,1692500,0,670230,0.39599999785423
"2023-01-05 23:00:00","2023-01-06 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1351000,1351000,0,534996,0.39599999785423
"2023-01-06 00:00:00","2023-01-06 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1262750,1262750,0,500049,0.39599999785423
"2023-01-06 01:00:00","2023-01-06 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1239750,1239750,0,490941,0.39599999785423
"2023-01-06 02:00:00","2023-01-06 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1262250,1262250,0,499851,0.39599999785423
"2023-01-06 03:00:00","2023-01-06 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1269000,1269000,0,502524,0.39599999785423
"2023-01-06 04:00:00","2023-01-06 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1336000,1336000,0,529056,0.39599999785423
"2023-01-06 05:00:00","2023-01-06 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1455500,1455500,0,576378,0.39599999785423
"2023-01-06 06:00:00","2023-01-06 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1659500,1659500,0,657162,0.39599999785423
"2023-01-06 07:00:00","2023-01-06 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1961250,1961250,0,776655,0.39599999785423
"2023-01-06 08:00:00","2023-01-06 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2038250,2038250,0,807147,0.39599999785423
"2023-01-06 09:00:00","2023-01-06 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1775500,1775500,0,703098,0.39599999785423
"2023-01-06 10:00:00","2023-01-06 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1818500,1818500,0,720126,0.39599999785423
"2023-01-06 11:00:00","2023-01-06 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1751000,1751000,0,693396,0.39599999785423
"2023-01-06 12:00:00","2023-01-06 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1708500,1708500,0,676566,0.39599999785423
"2023-01-06 13:00:00","2023-01-06 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1873000,1873000,0,741708,0.39599999785423
"2023-01-06 14:00:00","2023-01-06 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2064000,2064000,0,817344,0.39599999785423
"2023-01-06 15:00:00","2023-01-06 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1992250,1992250,0,788931,0.39599999785423
"2023-01-06 16:00:00","2023-01-06 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2000000,2000000,0,792000,0.39599999785423
"2023-01-06 17:00:00","2023-01-06 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2142500,2142500,0,848430,0.39599999785423
"2023-01-06 18:00:00","2023-01-06 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1939250,1939250,0,767943,0.39599999785423
"2023-01-06 19:00:00","2023-01-06 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1638250,1638250,0,648747,0.39599999785423
"2023-01-06 20:00:00","2023-01-06 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1458750,1458750,0,577665,0.39599999785423
"2023-01-06 21:00:00","2023-01-06 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1556250,1556250,0,616275,0.39599999785423
"2023-01-06 22:00:00","2023-01-06 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1595000,1595000,0,631620,0.39599999785423
"2023-01-06 23:00:00","2023-01-07 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1331750,1331750,0,527373,0.39599999785423
"2023-01-07 00:00:00","2023-01-07 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1255750,1255750,0,497277,0.39599999785423
"2023-01-07 01:00:00","2023-01-07 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1232500,1232500,0,488070,0.39599999785423
"2023-01-07 02:00:00","2023-01-07 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1205500,1205500,0,477378,0.39599999785423
"2023-01-07 03:00:00","2023-01-07 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1178500,1178500,0,466686,0.39599999785423
"2023-01-07 04:00:00","2023-01-07 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1220500,1220500,0,483318,0.39599999785423
"2023-01-07 05:00:00","2023-01-07 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1249500,1249500,0,494802,0.39599999785423
"2023-01-07 06:00:00","2023-01-07 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1288750,1288750,0,510345,0.39599999785423
"2023-01-07 07:00:00","2023-01-07 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1368250,1368250,0,541827,0.39599999785423
"2023-01-07 08:00:00","2023-01-07 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1262000,1262000,0,499752,0.39599999785423
"2023-01-07 09:00:00","2023-01-07 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1287250,1287250,0,509751,0.39599999785423
"2023-01-07 10:00:00","2023-01-07 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1309000,1309000,0,518364,0.39599999785423
"2023-01-07 11:00:00","2023-01-07 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1267250,1267250,0,501831,0.39599999785423
"2023-01-07 12:00:00","2023-01-07 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1171000,1171000,0,463716,0.39599999785423
"2023-01-07 13:00:00","2023-01-07 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1227250,1227250,0,485991,0.39599999785423
"2023-01-07 14:00:00","2023-01-07 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1253500,1253500,0,496386,0.39599999785423
"2023-01-07 15:00:00","2023-01-07 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1282000,1282000,0,507672,0.39599999785423
"2023-01-07 16:00:00","2023-01-07 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1284500,1284500,0,508662,0.39599999785423
"2023-01-07 17:00:00","2023-01-07 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1304750,1304750,0,516681,0.39599999785423
"2023-01-07 18:00:00","2023-01-07 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1265500,1265500,0,501138,0.39599999785423
"2023-01-07 19:00:00","2023-01-07 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1203750,1203750,0,476685,0.39599999785423
"2023-01-07 20:00:00","2023-01-07 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1213000,1213000,0,480348,0.39599999785423
"2023-01-07 21:00:00","2023-01-07 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1295000,1295000,0,512820,0.39599999785423
"2023-01-07 22:00:00","2023-01-07 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1260500,1260500,0,499158,0.39599999785423
"2023-01-07 23:00:00","2023-01-08 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1269250,1269250,0,502623,0.39599999785423
"2023-01-08 00:00:00","2023-01-08 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1285500,1285500,0,509058,0.39599999785423
"2023-01-08 01:00:00","2023-01-08 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1277500,1277500,0,505890,0.39599999785423
"2023-01-08 02:00:00","2023-01-08 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1290500,1290500,0,511038,0.39599999785423
"2023-01-08 03:00:00","2023-01-08 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1254250,1254250,0,496683,0.39599999785423
"2023-01-08 04:00:00","2023-01-08 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1235250,1235250,0,489159,0.39599999785423
"2023-01-08 05:00:00","2023-01-08 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1267500,1267500,0,501930,0.39599999785423
"2023-01-08 06:00:00","2023-01-08 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1243750,1243750,0,492525,0.39599999785423
"2023-01-08 07:00:00","2023-01-08 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1314750,1314750,0,520641,0.39599999785423
"2023-01-08 08:00:00","2023-01-08 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1312750,1312750,0,519849,0.39599999785423
"2023-01-08 09:00:00","2023-01-08 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1076500,1076500,0,426294,0.39599999785423
"2023-01-08 10:00:00","2023-01-08 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1062000,1062000,0,420552,0.39599999785423
"2023-01-08 11:00:00","2023-01-08 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1052000,1052000,0,416592,0.39599999785423
