Datetime,Station,WindDirection,WindSpeedAvg60min,WindSpeedAvg10min,WindGust,Temperature,DewPoint,Sunshineperhour,GlobalRadiation,PrecipitationDuration,HourlyPrecipitationAmount,Pressure,HorizontalVisibility,CloudCover,RelativeAtmosphericHumidity,IndicatorWeatherCode,Fog,Rain,Snow,Thunder,IceFormation,AvgDailyTemperature,TemperatureAvgMonthlyTemperature
2021-01-01 00:00:00,260,230,10,10,20,-2.5,-26,0,0,0,0,10059,1,0,98,7,1,0,0,0,1,2.9708333333333337,3.376747311827957
2021-01-01 01:00:00,260,230,10,10,20,-3.2,-34,0,0,0,0,10061,0,1,98,7,1,0,0,0,1,2.9708333333333337,3.376747311827957
2021-01-01 02:00:00,260,230,20,20,30,-2.7,-29,0,0,0,0,10064,4,7,98,7,1,0,0,0,1,2.9708333333333337,3.376747311827957
2021-01-01 03:00:00,260,220,20,20,30,-1.1,-14,0,0,0,0,10064,15,8,98,7,1,0,0,0,1,2.9708333333333337,3.376747311827957
2021-01-01 04:00:00,260,230,20,20,40,1.1,5,0,0,0,0,10064,18,8,95,7,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 05:00:00,260,230,30,30,40,1.9000000000000001,9,0,0,0,0,10066,44,8,92,7,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 06:00:00,260,230,20,30,40,2.2,8,0,0,0,0,10070,59,8,90,7,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 07:00:00,260,230,30,30,40,2.7,11,0,0,0,0,10073,66,8,89,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 08:00:00,260,230,20,30,50,3.1,17,0,6,0,0,10078,69,8,90,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 09:00:00,260,220,20,20,50,3.5,20,0,19,0,0,10082,69,8,90,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 10:00:00,260,230,20,10,40,4.6000000000000005,30,2,41,0,0,10083,70,8,89,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 11:00:00,260,210,20,10,30,5.0,31,7,67,0,0,10082,70,8,87,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 12:00:00,260,200,10,10,30,5.4,36,0,31,0,0,10080,66,7,88,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 13:00:00,260,220,20,30,50,5.6000000000000005,35,0,20,0,0,10081,70,8,86,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 14:00:00,260,230,30,30,60,5.4,32,0,9,0,0,10084,70,8,85,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 15:00:00,260,230,20,20,50,5.1000000000000005,36,0,1,0,0,10088,70,8,89,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 16:00:00,260,240,20,20,40,4.9,34,0,0,0,0,10091,70,8,90,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 17:00:00,260,240,20,30,50,4.6000000000000005,32,0,0,0,0,10094,70,8,90,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 18:00:00,260,230,20,20,50,4.5,34,0,0,0,0,10099,65,8,92,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 19:00:00,260,220,20,20,30,4.6000000000000005,35,0,0,0,0,10103,63,8,92,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 20:00:00,260,220,20,20,30,3.8000000000000003,30,0,0,0,0,10106,59,7,94,7,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 21:00:00,260,210,20,20,30,4.1000000000000005,33,0,0,0,0,10109,58,8,94,7,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 22:00:00,260,210,30,30,50,4.2,34,0,0,0,0,10111,57,8,94,7,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-01 23:00:00,260,230,30,30,50,4.5,35,0,0,0,0,10113,60,8,93,5,0,0,0,0,0,2.9708333333333337,3.376747311827957
2021-01-02 00:00:00,260,220,30,20,50,4.1000000000000005,33,0,0,0,0,10115,56,8,94,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 01:00:00,260,220,20,20,50,4.0,33,0,0,0,0,10118,56,8,95,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 02:00:00,260,200,20,20,30,3.7,27,0,0,0,0,10119,56,8,93,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 03:00:00,260,220,20,20,40,3.6,28,0,0,0,0,10119,50,8,94,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 04:00:00,260,200,20,20,40,3.4000000000000004,27,0,0,0,0,10120,48,8,95,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 05:00:00,260,220,20,20,30,3.3000000000000003,26,0,0,0,0,10123,46,8,95,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 06:00:00,260,210,20,20,30,3.2,30,0,0,0,0,10125,21,8,98,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 07:00:00,260,180,20,20,40,3.2,31,0,0,0,0,10131,16,8,98,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 08:00:00,260,220,20,20,40,3.3000000000000003,30,0,4,4,1,10134,16,8,98,7,0,1,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 09:00:00,260,200,30,20,40,3.4000000000000004,31,0,12,0,0,10137,15,8,98,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 10:00:00,260,210,20,20,30,3.7,32,0,28,0,0,10137,26,8,96,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 11:00:00,260,200,30,20,50,3.7,34,0,17,0,-1,10135,13,8,98,7,0,1,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 12:00:00,260,220,20,20,40,3.7,33,0,18,0,0,10132,28,8,97,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 13:00:00,260,220,10,10,30,3.9000000000000004,35,0,19,0,0,10132,30,8,97,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 14:00:00,260,220,10,10,20,3.9000000000000004,37,0,8,0,0,10136,33,8,98,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 15:00:00,260,150,10,20,30,3.9000000000000004,32,0,1,0,0,10137,29,8,95,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 16:00:00,260,130,20,20,30,3.7,34,0,0,0,0,10139,19,8,97,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 17:00:00,260,160,20,20,30,3.5,33,0,0,0,0,10142,13,8,98,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 18:00:00,260,110,10,10,20,3.7,34,0,0,0,0,10145,20,8,97,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 19:00:00,260,110,10,10,20,3.8000000000000003,33,0,0,0,0,10147,23,8,96,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 20:00:00,260,0,10,0,20,3.8000000000000003,34,0,0,3,1,10147,14,8,97,7,0,1,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 21:00:00,260,50,10,10,20,3.6,33,0,0,2,1,10149,11,8,97,7,0,1,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 22:00:00,260,50,10,20,30,3.6,29,0,0,0,0,10151,41,8,95,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-02 23:00:00,260,60,10,20,30,3.6,27,0,0,0,0,10153,42,8,93,7,0,0,0,0,0,3.6375000000000006,3.376747311827957
2021-01-03 00:00:00,260,70,20,30,50,3.2,24,0,0,0,0,10153,41,8,94,7,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 01:00:00,260,60,20,20,40,2.9000000000000004,26,0,0,0,0,10154,28,8,97,7,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 02:00:00,260,50,20,20,40,3.1,26,0,0,0,0,10154,28,8,96,7,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 03:00:00,260,60,20,30,40,3.1,26,0,0,0,0,10152,27,8,96,7,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 04:00:00,260,60,30,30,50,3.1,24,0,0,0,0,10154,46,8,94,7,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 05:00:00,260,50,30,30,50,2.9000000000000004,20,0,0,0,0,10156,43,8,94,7,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 06:00:00,260,40,30,20,40,2.9000000000000004,23,0,0,0,0,10161,33,8,95,7,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 07:00:00,260,30,20,20,40,3.0,23,0,0,0,0,10165,34,8,95,7,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 08:00:00,260,30,30,30,50,3.1,23,0,3,0,0,10170,34,8,94,7,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 09:00:00,260,50,30,40,60,3.5,19,0,15,0,0,10175,56,8,89,7,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 10:00:00,260,50,40,30,70,3.5,-1,0,12,0,0,10173,67,8,77,5,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 11:00:00,260,40,30,40,70,3.5,3,0,12,0,0,10170,65,8,79,5,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 12:00:00,260,40,40,40,60,3.9000000000000004,5,0,20,0,0,10169,67,8,78,5,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 13:00:00,260,40,40,50,80,3.9000000000000004,10,0,18,0,0,10170,63,7,81,5,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 14:00:00,260,40,50,50,90,3.8000000000000003,4,0,4,0,0,10171,65,8,78,5,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 15:00:00,260,60,50,50,90,3.6,-5,0,0,0,0,10174,75,8,74,5,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 16:00:00,260,40,40,40,100,3.5,-7,0,0,0,0,10174,75,8,74,5,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 17:00:00,260,30,40,40,80,3.5,-2,0,0,0,0,10175,75,8,76,5,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 18:00:00,260,20,50,50,80,3.5,0,0,0,0,0,10176,75,8,77,5,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 19:00:00,260,20,50,50,80,3.3000000000000003,4,0,0,0,0,10176,70,8,81,5,0,0,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 20:00:00,260,30,40,40,80,3.2,7,0,0,0,-1,10176,70,8,83,7,0,1,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 21:00:00,260,30,50,50,90,3.0,12,0,0,0,-1,10175,70,8,88,7,0,1,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 22:00:00,260,30,40,50,90,3.0,15,0,0,6,1,10173,68,8,89,7,0,1,0,0,0,3.3000000000000003,3.376747311827957
2021-01-03 23:00:00,260,40,40,50,90,3.2,17,0,0,0,-1,10172,67,8,89,7,0,1,0,0,0,3.3000000000000003,3.376747311827957
2021-01-04 00:00:00,260,40,50,50,90,3.1,18,0,0,6,1,10169,65,8,91,7,0,1,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 01:00:00,260,40,50,40,90,2.9000000000000004,19,0,0,7,2,10170,61,8,93,7,0,1,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 02:00:00,260,50,50,40,90,2.9000000000000004,20,0,0,10,6,10170,60,8,93,7,0,1,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 03:00:00,260,50,50,50,90,2.9000000000000004,19,0,0,7,1,10168,65,8,92,7,0,1,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 04:00:00,260,50,50,50,90,3.0,17,0,0,0,-1,10170,65,8,91,7,0,1,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 05:00:00,260,50,50,40,80,3.0,18,0,0,0,-1,10173,65,8,91,7,0,1,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 06:00:00,260,50,50,50,100,3.1,17,0,0,5,1,10176,62,8,91,7,0,1,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 07:00:00,260,50,50,50,90,3.1,18,0,0,0,-1,10180,69,8,90,7,0,1,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 08:00:00,260,50,50,60,90,3.4000000000000004,19,0,5,0,-1,10185,67,8,89,7,0,1,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 09:00:00,260,40,60,50,100,3.5,15,0,13,0,-1,10187,70,8,86,7,0,1,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 10:00:00,260,30,60,50,100,3.2,14,0,11,0,-1,10187,70,8,88,7,0,1,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 11:00:00,260,40,60,60,110,3.1,9,0,10,0,-1,10184,70,8,85,7,0,1,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 12:00:00,260,40,60,60,110,2.9000000000000004,5,0,6,0,0,10179,70,8,84,5,0,0,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 13:00:00,260,40,60,70,130,2.9000000000000004,1,0,5,0,0,10179,70,8,82,5,0,0,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 14:00:00,260,30,50,50,100,2.7,-1,0,4,0,0,10181,70,8,81,5,0,0,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 15:00:00,260,30,60,60,110,2.6,-3,0,1,0,0,10180,70,8,81,5,0,0,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 16:00:00,260,40,50,50,100,2.5,-2,0,0,0,0,10181,70,8,82,5,0,0,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 17:00:00,260,40,50,50,80,2.4000000000000004,0,0,0,0,0,10182,70,8,83,5,0,0,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 18:00:00,260,40,50,50,90,2.5,-1,0,0,0,0,10182,70,8,82,5,0,0,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 19:00:00,260,40,50,50,90,2.5,1,0,0,0,0,10182,70,8,83,5,0,0,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 20:00:00,260,40,50,60,100,2.6,0,0,0,0,0,10180,70,8,83,5,0,0,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 21:00:00,260,40,60,60,100,2.4000000000000004,1,0,0,0,0,10178,70,8,84,5,0,0,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 22:00:00,260,40,50,40,80,2.3000000000000003,3,0,0,0,0,10178,70,8,86,5,0,0,0,0,0,2.8250000000000006,3.376747311827957
2021-01-04 23:00:00,260,40,50,50,90,2.3000000000000003,3,0,0,0,0,10174,70,8,86,5,0,0,0,0,0,2.8250000000000006,3.376747311827957
2021-01-05 00:00:00,260,40,50,50,80,2.3000000000000003,3,0,0,0,0,10176,70,8,86,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 01:00:00,260,40,50,40,90,2.1,4,0,0,0,-1,10177,70,8,88,7,0,1,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 02:00:00,260,50,50,40,80,2.2,4,0,0,0,0,10175,70,8,87,7,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 03:00:00,260,40,40,40,70,2.3000000000000003,4,0,0,0,0,10173,70,8,87,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 04:00:00,260,40,40,40,70,2.3000000000000003,5,0,0,0,0,10172,70,8,88,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 05:00:00,260,60,40,50,90,2.2,7,0,0,0,0,10176,65,8,89,7,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 06:00:00,260,50,40,30,80,2.3000000000000003,9,0,0,0,-1,10179,64,8,90,7,0,1,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 07:00:00,260,40,40,40,60,2.4000000000000004,12,0,0,5,1,10182,62,8,92,7,0,1,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 08:00:00,260,50,30,40,70,2.7,11,0,2,0,-1,10183,63,8,89,7,0,1,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 09:00:00,260,40,40,30,70,2.9000000000000004,14,0,5,0,0,10185,69,8,89,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 10:00:00,260,50,40,40,70,3.4000000000000004,15,0,16,0,0,10183,70,8,87,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 11:00:00,260,30,40,40,80,3.1,17,0,10,0,0,10179,70,8,90,7,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 12:00:00,260,40,40,40,70,3.1,17,0,8,0,0,10174,70,8,90,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 13:00:00,260,40,40,40,70,2.9000000000000004,17,0,5,0,0,10176,60,8,91,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 14:00:00,260,40,40,40,70,3.1,16,0,4,0,0,10178,64,8,90,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 15:00:00,260,50,40,40,80,3.2,15,0,0,0,-1,10178,67,8,88,7,0,1,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 16:00:00,260,60,40,50,80,3.3000000000000003,14,0,0,0,0,10179,65,8,87,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 17:00:00,260,50,40,50,80,3.3000000000000003,16,0,0,0,-1,10182,65,8,88,7,0,1,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 18:00:00,260,60,40,40,70,3.5,19,0,0,0,0,10183,64,8,89,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 19:00:00,260,50,40,40,70,3.6,19,0,0,0,0,10185,62,8,88,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 20:00:00,260,40,40,40,70,3.5,20,0,0,0,0,10185,62,8,90,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 21:00:00,260,40,30,30,60,3.5,21,0,0,0,0,10185,62,8,90,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 22:00:00,260,50,40,40,80,3.4000000000000004,20,0,0,0,0,10184,64,8,90,5,0,0,0,0,0,2.9083333333333337,3.376747311827957
2021-01-05 23:00:00,260,40,50,50,80,3.2,19,0,0,0,-1,10183,61,8,91,7,0,1,0,0,0,2.9083333333333337,3.376747311827957
2021-01-06 00:00:00,260,40,40,40,70,3.0,18,0,0,6,1,10180,62,8,91,7,0,1,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 01:00:00,260,30,40,40,80,2.9000000000000004,14,0,0,0,-1,10180,70,8,89,7,0,1,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 02:00:00,260,40,50,50,90,2.4000000000000004,8,0,0,0,0,10179,70,8,88,7,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 03:00:00,260,30,50,40,90,2.3000000000000003,5,0,0,0,0,10177,70,8,88,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 04:00:00,260,40,40,40,80,2.2,5,0,0,0,0,10176,70,8,88,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 05:00:00,260,40,40,30,80,2.0,1,0,0,0,0,10175,70,8,87,7,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 06:00:00,260,50,40,50,70,2.0,0,0,0,0,0,10178,70,8,86,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 07:00:00,260,30,30,30,60,2.0,-2,0,0,0,0,10180,70,8,84,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 08:00:00,260,20,30,30,60,2.2,2,0,5,0,0,10181,70,8,86,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 09:00:00,260,20,30,30,50,2.5,4,0,15,0,0,10180,70,8,86,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 10:00:00,260,30,20,20,50,2.6,3,0,19,0,0,10176,70,8,85,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 11:00:00,260,360,20,30,50,3.0,1,0,30,0,0,10170,70,8,81,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 12:00:00,260,350,20,20,40,3.1,0,0,18,0,0,10163,75,8,80,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 13:00:00,260,330,20,20,50,3.1,5,0,15,0,0,10163,70,8,83,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 14:00:00,260,320,20,20,40,2.9000000000000004,8,0,8,0,0,10160,70,8,85,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 15:00:00,260,330,20,20,40,2.7,2,0,1,0,0,10161,70,8,83,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 16:00:00,260,280,10,10,30,2.3000000000000003,1,0,0,0,0,10158,70,8,85,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 17:00:00,260,300,10,10,30,2.3000000000000003,2,0,0,0,0,10157,70,8,85,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 18:00:00,260,290,10,10,20,2.3000000000000003,0,0,0,0,0,10156,70,8,84,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 19:00:00,260,280,10,20,30,2.1,2,0,0,0,0,10155,70,8,86,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 20:00:00,260,280,20,20,30,2.2,2,0,0,0,0,10151,70,8,86,5,0,0,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 21:00:00,260,310,20,20,40,2.2,-1,0,0,0,-1,10150,70,8,85,7,0,1,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 22:00:00,260,300,20,20,50,1.5,3,0,0,0,-1,10148,58,8,91,7,0,1,0,0,0,2.379166666666667,3.376747311827957
2021-01-06 23:00:00,260,270,10,10,30,1.3,5,0,0,0,-1,10144,61,8,94,7,0,1,0,0,0,2.379166666666667,3.376747311827957
2021-01-07 00:00:00,260,270,10,20,30,1.5,5,0,0,0,-1,10141,64,8,93,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 01:00:00,260,270,20,20,40,1.3,5,0,0,0,-1,10139,65,8,94,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 02:00:00,260,270,20,20,30,1.4000000000000001,7,0,0,0,-1,10136,65,8,95,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 03:00:00,260,260,20,10,30,1.4000000000000001,8,0,0,0,-1,10132,65,8,95,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 04:00:00,260,260,20,20,30,1.6,8,0,0,0,-1,10129,65,8,94,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 05:00:00,260,260,20,10,30,1.8,12,0,0,10,1,10126,64,8,95,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 06:00:00,260,280,20,20,40,2.0,14,0,0,10,1,10126,63,8,95,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 07:00:00,260,270,20,20,40,1.9000000000000001,13,0,0,0,-1,10128,65,8,96,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 08:00:00,260,270,20,20,40,2.4000000000000004,19,0,11,7,1,10130,61,8,96,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 09:00:00,260,310,20,30,50,2.7,18,0,14,10,4,10130,58,8,93,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 10:00:00,260,320,30,20,60,3.1,22,0,23,7,4,10127,65,8,94,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 11:00:00,260,260,20,20,50,3.7,26,0,39,0,-1,10121,65,8,92,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 12:00:00,260,300,30,40,70,4.0,20,0,21,3,2,10116,65,8,86,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 13:00:00,260,290,30,20,100,2.8000000000000003,19,0,9,10,20,10116,50,8,93,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 14:00:00,260,300,30,30,60,3.7,24,0,5,10,6,10115,65,8,91,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 15:00:00,260,310,40,40,80,3.5,20,0,1,10,5,10117,63,8,89,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 16:00:00,260,300,30,20,80,3.3000000000000003,23,0,0,10,3,10117,65,8,92,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 17:00:00,260,270,20,20,50,3.2,23,0,0,10,3,10115,65,8,93,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 18:00:00,260,320,30,30,60,3.4000000000000004,24,0,0,10,8,10118,59,8,92,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 19:00:00,260,320,20,10,50,2.9000000000000004,25,0,0,10,11,10117,61,8,97,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 20:00:00,260,310,20,20,80,2.6,21,0,0,10,5,10118,65,8,96,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 21:00:00,260,310,20,10,40,2.6,20,0,0,10,3,10118,65,8,95,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 22:00:00,260,300,20,10,40,2.6,21,0,0,6,1,10118,65,8,96,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-07 23:00:00,260,310,10,10,30,2.6,21,0,0,9,1,10119,65,8,96,7,0,1,0,0,0,2.5833333333333335,3.376747311827957
2021-01-08 00:00:00,260,270,10,10,20,2.5,20,0,0,6,1,10119,63,8,96,7,0,1,0,0,0,1.1041666666666667,3.376747311827957
2021-01-08 01:00:00,260,290,10,10,20,2.5,21,0,0,0,-1,10122,64,8,97,7,0,1,0,0,0,1.1041666666666667,3.376747311827957
2021-01-08 02:00:00,260,300,10,20,30,2.7,21,0,0,10,1,10124,65,8,95,7,0,1,0,0,0,1.1041666666666667,3.376747311827957
2021-01-08 03:00:00,260,290,10,10,20,2.6,22,0,0,0,-1,10125,65,8,97,7,0,1,0,0,0,1.1041666666666667,3.376747311827957
2021-01-08 04:00:00,260,290,10,10,30,2.4000000000000004,20,0,0,10,2,10126,61,8,97,7,0,1,0,0,0,1.1041666666666667,3.376747311827957
2021-01-08 05:00:00,260,310,10,10,20,1.3,9,0,0,0,-1,10130,41,8,97,7,0,1,0,0,0,1.1041666666666667,3.376747311827957
2021-01-08 06:00:00,260,320,10,10,20,1.1,8,0,0,0,-1,10135,56,8,98,7,0,1,0,0,0,1.1041666666666667,3.376747311827957
2021-01-08 07:00:00,260,320,10,10,20,1.3,10,0,0,0,-1,10142,19,8,98,7,0,1,0,0,0,1.1041666666666667,3.376747311827957
2021-01-08 08:00:00,260,340,10,10,20,2.0,17,0,9,0,-1,10150,58,8,98,7,0,1,0,0,0,1.1041666666666667,3.376747311827957
2021-01-08 09:00:00,260,360,10,20,30,2.9000000000000004,23,8,39,0,-1,10156,65,8,95,7,0,1,0,0,0,1.1041666666666667,3.376747311827957
2021-01-08 10:00:00,260,20,20,30,50,3.3000000000000003,19,3,48,0,0,10159,70,8,90,5,0,0,0,0,0,1.1041666666666667,3.376747311827957
