"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2021-12-31 23:00:00","2022-01-01 00:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1926636,1926636,3.8532700538635,1537452,0.79799997806549
"2022-01-01 00:00:00","2022-01-01 01:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1592074,1592074,3.1841475963593,1270474,0.79799997806549
"2022-01-01 01:00:00","2022-01-01 02:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1500851,1500851,3.001699924469,1197677,0.79799997806549
"2022-01-01 02:00:00","2022-01-01 03:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1347209,1347209,2.6944174766541,1075070,0.79799997806549
"2022-01-01 03:00:00","2022-01-01 04:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1223087,1223087,2.4461750984192,976021,0.79799997806549
"2022-01-01 04:00:00","2022-01-01 05:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1182719,1182719,2.3654425144196,943809,0.79799997806549
"2022-01-01 05:00:00","2022-01-01 06:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1186276,1186276,2.3725523948669,946646,0.79799997806549
"2022-01-01 06:00:00","2022-01-01 07:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1185920,1185920,2.3718423843384,946362,0.79799997806549
"2022-01-01 07:00:00","2022-01-01 08:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1200147,1200147,2.4002950191498,957715,0.79799997806549
"2022-01-01 08:00:00","2022-01-01 09:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1229844,1229844,2.4596874713898,981412,0.79799997806549
"2022-01-01 09:00:00","2022-01-01 10:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1230555,1230555,2.4611101150513,981981,0.79799997806549
"2022-01-01 10:00:00","2022-01-01 11:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1231444,1231444,2.4628875255585,982690,0.79799997806549
"2022-01-01 11:00:00","2022-01-01 12:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1237668,1237668,2.4753348827362,987657,0.79799997806549
"2022-01-01 12:00:00","2022-01-01 13:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1257230,1257230,2.5144574642181,1003266,0.79799997806549
"2022-01-01 13:00:00","2022-01-01 14:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1340984,1340984,2.6819674968719,1070104,0.79799997806549
"2022-01-01 14:00:00","2022-01-01 15:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1395399,1395399,2.7907974720001,1113527,0.79799997806549
"2022-01-01 15:00:00","2022-01-01 16:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1541039,1541039,3.0820775032043,1229747,0.79799997806549
"2022-01-01 16:00:00","2022-01-01 17:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1561489,1561489,3.1229751110077,1246066,0.79799997806549
"2022-01-01 17:00:00","2022-01-01 18:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1545307,1545307,3.090612411499,1233153,0.79799997806549
"2022-01-01 18:00:00","2022-01-01 19:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1486624,1486624,2.9732475280762,1186324,0.79799997806549
"2022-01-01 19:00:00","2022-01-01 20:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1388643,1388643,2.7772850990295,1108133,0.79799997806549
"2022-01-01 20:00:00","2022-01-01 21:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1260430,1260430,2.5208599567413,1005821,0.79799997806549
"2022-01-01 21:00:00","2022-01-01 22:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1248693,1248693,2.4973874092102,996455,0.79799997806549
"2022-01-01 22:00:00","2022-01-01 23:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1256162,1256162,2.5123250484467,1002415,0.79799997806549
"2022-01-01 23:00:00","2022-01-02 00:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1247627,1247627,2.4952499866486,995604,0.79799997806549
"2022-01-02 00:00:00","2022-01-02 01:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1212950,1212950,2.4258975982666,967931,0.79799997806549
"2022-01-02 01:00:00","2022-01-02 02:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1178274,1178274,2.3565499782562,940260,0.79799997806549
"2022-01-02 02:00:00","2022-01-02 03:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1099319,1099319,2.1986424922943,877255,0.79799997806549
"2022-01-02 03:00:00","2022-01-02 04:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1054329,1054329,2.1086599826813,841354,0.79799997806549
"2022-01-02 04:00:00","2022-01-02 05:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1060731,1060731,2.1214649677277,846461,0.79799997806549
"2022-01-02 05:00:00","2022-01-02 06:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1052908,1052908,2.1058149337769,840219,0.79799997806549
"2022-01-02 06:00:00","2022-01-02 07:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1055397,1055397,2.110790014267,842204,0.79799997806549
"2022-01-02 07:00:00","2022-01-02 08:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1117102,1117102,2.2342050075531,891446,0.79799997806549
"2022-01-02 08:00:00","2022-01-02 09:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1161736,1161736,2.3234748840332,927064,0.79799997806549
"2022-01-02 09:00:00","2022-01-02 10:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1188233,1188233,2.3764650821686,948208,0.79799997806549
"2022-01-02 10:00:00","2022-01-02 11:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1189477,1189477,2.3789548873901,949201,0.79799997806549
"2022-01-02 11:00:00","2022-01-02 12:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1184498,1184498,2.3689975738525,945227,0.79799997806549
"2022-01-02 12:00:00","2022-01-02 13:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1182897,1182897,2.3657975196838,943951,0.79799997806549
"2022-01-02 13:00:00","2022-01-02 14:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1204060,1204060,2.4081199169159,960837,0.79799997806549
"2022-01-02 14:00:00","2022-01-02 15:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1211172,1211172,2.4223425388336,966513,0.79799997806549
"2022-01-02 15:00:00","2022-01-02 16:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1268431,1268431,2.5368626117706,1012207,0.79799997806549
"2022-01-02 16:00:00","2022-01-02 17:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1408914,1408914,2.81782746315,1124311,0.79799997806549
