"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2020-12-31 23:00:00","2021-01-01 00:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1419907,1419907,2.8398125171661,1133083,0.79799997806549
"2021-01-01 00:00:00","2021-01-01 01:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1447179,1447179,2.8943600654602,1154847,0.79799997806549
"2021-01-01 01:00:00","2021-01-01 02:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1261551,1261551,2.5231025218964,1006716,0.79799997806549
"2021-01-01 02:00:00","2021-01-01 03:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1044901,1044901,2.0898025035858,833830,0.79799997806549
"2021-01-01 03:00:00","2021-01-01 04:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,842057,842057,1.6841150522232,671959,0.79799997806549
"2021-01-01 04:00:00","2021-01-01 05:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,887057,887057,1.7741124629974,707870,0.79799997806549
"2021-01-01 05:00:00","2021-01-01 06:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,929331,929331,1.8586599826813,741604,0.79799997806549
"2021-01-01 06:00:00","2021-01-01 07:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,956774,956774,1.9135475158691,763504,0.79799997806549
"2021-01-01 07:00:00","2021-01-01 08:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1170698,1170698,2.3413949012756,934214,0.79799997806549
"2021-01-01 08:00:00","2021-01-01 09:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1374053,1374053,2.7481050491333,1096492,0.79799997806549
"2021-01-01 09:00:00","2021-01-01 10:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1593772,1593772,3.1875450611115,1271829,0.79799997806549
"2021-01-01 10:00:00","2021-01-01 11:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1668092,1668092,3.3361849784851,1331135,0.79799997806549
"2021-01-01 11:00:00","2021-01-01 12:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1730819,1730819,3.4616374969482,1381192,0.79799997806549
"2021-01-01 12:00:00","2021-01-01 13:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1726558,1726558,3.4531149864197,1377792,0.79799997806549
"2021-01-01 13:00:00","2021-01-01 14:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1729286,1729286,3.4585700035095,1379967,0.79799997806549
"2021-01-01 14:00:00","2021-01-01 15:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1815366,1815366,3.6307299137115,1448660,0.79799997806549
"2021-01-01 15:00:00","2021-01-01 16:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1836331,1836331,3.6726624965668,1465391,0.79799997806549
"2021-01-01 16:00:00","2021-01-01 17:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1940311,1940311,3.8806223869324,1548367,0.79799997806549
"2021-01-01 17:00:00","2021-01-01 18:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,2007811,2007811,4.0156226158142,1602231,0.79799997806549
