"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2020-01-02 17:00:00","2020-01-02 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,773000,773000,0.89748102426529,0,0
"2020-01-02 18:00:00","2020-01-02 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,774250,774250,0.89893198013306,0,0
"2020-01-02 19:00:00","2020-01-02 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,770750,770750,0.89486801624298,0,0
"2020-01-02 20:00:00","2020-01-02 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,769999,769999,0.89399701356888,0,0
"2020-01-02 21:00:00","2020-01-02 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,773000,773000,0.89748102426529,0,0
"2020-01-02 22:00:00","2020-01-02 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,775000,775000,0.89980298280716,0,0
"2020-01-02 23:00:00","2020-01-03 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,762999,762999,0.8858699798584,0,0
"2020-01-03 00:00:00","2020-01-03 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,773000,773000,0.89748102426529,0,0
"2020-01-03 01:00:00","2020-01-03 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,772751,772751,0.89718997478485,0,0
"2020-01-03 02:00:00","2020-01-03 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,766750,766750,0.89022397994995,0,0
"2020-01-03 03:00:00","2020-01-03 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,771500,771500,0.89573901891708,0,0
"2020-01-03 04:00:00","2020-01-03 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,769499,769499,0.89341700077057,0,0
"2020-01-03 05:00:00","2020-01-03 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,759001,759001,0.88122600317001,0,0
"2020-01-03 06:00:00","2020-01-03 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,749750,749750,0.87048602104187,0,0
"2020-01-03 07:00:00","2020-01-03 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,752251,752251,0.87338900566101,0,0
"2020-01-03 08:00:00","2020-01-03 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,721000,721000,0.83710700273514,0,0
"2020-01-03 09:00:00","2020-01-03 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,575499,575499,0.66817599534988,0,0
"2020-01-03 10:00:00","2020-01-03 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,411000,411000,0.47718599438667,0,0
"2020-01-03 11:00:00","2020-01-03 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,613250,613250,0.71200501918793,0,0
"2020-01-03 12:00:00","2020-01-03 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,699749,699749,0.81243497133255,0,0
"2020-01-03 13:00:00","2020-01-03 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,629499,629499,0.73087197542191,0,0
"2020-01-03 14:00:00","2020-01-03 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,657249,657249,0.76309102773666,0,0
"2020-01-03 15:00:00","2020-01-03 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,734250,734250,0.85249000787735,0,0
"2020-01-03 16:00:00","2020-01-03 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,754000,754000,0.87542098760605,0,0
"2020-01-03 17:00:00","2020-01-03 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,728750,728750,0.84610497951508,0,0
"2020-01-03 18:00:00","2020-01-03 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,747500,747500,0.86787402629852,0,0
"2020-01-03 19:00:00","2020-01-03 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,719001,719001,0.83478498458862,0,0
"2020-01-03 20:00:00","2020-01-03 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,717751,717751,0.83333301544189,0,0
"2020-01-03 21:00:00","2020-01-03 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,749500,749500,0.87019598484039,0,0
"2020-01-03 22:00:00","2020-01-03 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,753750,753750,0.87513101100922,0,0
"2020-01-03 23:00:00","2020-01-04 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,718750,718750,0.83449399471283,0,0
"2020-01-04 00:00:00","2020-01-04 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,738750,738750,0.85771501064301,0,0
"2020-01-04 01:00:00","2020-01-04 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,760000,760000,0.88238698244095,0,0
"2020-01-04 02:00:00","2020-01-04 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,766500,766500,0.88993400335312,0,0
"2020-01-04 03:00:00","2020-01-04 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,769251,769251,0.89312702417374,0,0
"2020-01-04 04:00:00","2020-01-04 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,767751,767751,0.89138501882553,0,0
"2020-01-04 05:00:00","2020-01-04 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,767751,767751,0.89138501882553,0,0
