"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2021-12-31 23:00:00","2022-01-01 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1865500,1865500,0.84932500123978,0,0
"2022-01-01 00:00:00","2022-01-01 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1839500,1839500,0.83748799562454,0,0
"2022-01-01 01:00:00","2022-01-01 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1429250,1429250,0.65070897340775,0,0
"2022-01-01 02:00:00","2022-01-01 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1349250,1349250,0.61428701877594,0,0
"2022-01-01 03:00:00","2022-01-01 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1436000,1436000,0.65378201007843,0,0
"2022-01-01 04:00:00","2022-01-01 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1405750,1405750,0.64000999927521,0,0
"2022-01-01 05:00:00","2022-01-01 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1564250,1564250,0.71217197179794,0,0
"2022-01-01 06:00:00","2022-01-01 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1576499,1576499,0.71774899959564,0,0
"2022-01-01 07:00:00","2022-01-01 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1465751,1465751,0.6673269867897,0,0
"2022-01-01 08:00:00","2022-01-01 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1503250,1503250,0.68440002202988,0,0
"2022-01-01 09:00:00","2022-01-01 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1858250,1858250,0.84602397680283,0,0
"2022-01-01 10:00:00","2022-01-01 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2041000,2041000,0.92922699451447,0,0
"2022-01-01 11:00:00","2022-01-01 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2153499,2153499,0.9804459810257,0,0
"2022-01-01 12:00:00","2022-01-01 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2178000,2178000,0.99159997701645,0,0
"2022-01-01 13:00:00","2022-01-01 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2186501,2186501,0.99546998739243,0,0
"2022-01-01 14:00:00","2022-01-01 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2141001,2141001,0.97475498914719,0,0
"2022-01-01 15:00:00","2022-01-01 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1951751,1951751,0.88859301805496,0,0
"2022-01-01 16:00:00","2022-01-01 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2056000,2056000,0.93605601787567,0,0
"2022-01-01 17:00:00","2022-01-01 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2182251,2182251,0.99353498220444,0,0
"2022-01-01 18:00:00","2022-01-01 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2215250,2215250,1.0085589885712,0,0
"2022-01-01 19:00:00","2022-01-01 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2172501,2172501,0.98909598588943,0,0
"2022-01-01 20:00:00","2022-01-01 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1938250,1938250,0.88244700431824,0,0
"2022-01-01 21:00:00","2022-01-01 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1937750,1937750,0.88221901655197,0,0
"2022-01-01 22:00:00","2022-01-01 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2072000,2072000,0.94334000349045,0,0
"2022-01-01 23:00:00","2022-01-02 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2039751,2039751,0.92865800857544,0,0
"2022-01-02 00:00:00","2022-01-02 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2049001,2049001,0.93286901712418,0,0
"2022-01-02 01:00:00","2022-01-02 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2151999,2151999,0.97976297140121,0,0
"2022-01-02 02:00:00","2022-01-02 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2202001,2202001,1.0025269985199,0,0
"2022-01-02 03:00:00","2022-01-02 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2157250,2157250,0.98215299844742,0,0
"2022-01-02 04:00:00","2022-01-02 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2037500,2037500,0.92763298749924,0,0
"2022-01-02 05:00:00","2022-01-02 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1941750,1941750,0.8840399980545,0,0
"2022-01-02 06:00:00","2022-01-02 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2109750,2109750,0.96052700281143,0,0
"2022-01-02 07:00:00","2022-01-02 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2108749,2108749,0.96007198095322,0,0
"2022-01-02 08:00:00","2022-01-02 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2110250,2110250,0.9607549905777,0,0
"2022-01-02 09:00:00","2022-01-02 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2147751,2147751,0.97782802581787,0,0
"2022-01-02 10:00:00","2022-01-02 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2204500,2204500,1.0036649703979,0,0
"2022-01-02 11:00:00","2022-01-02 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2177500,2177500,0.99137198925018,0,0
"2022-01-02 12:00:00","2022-01-02 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2135499,2135499,0.97225099802017,0,0
"2022-01-02 13:00:00","2022-01-02 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2172500,2172500,0.98909598588943,0,0
"2022-01-02 14:00:00","2022-01-02 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2200499,2200499,1.0018440485001,0,0
